age,years_with_bank,income,credit_score,has_loan,loan_amount,dti,missed_payments,prob_default,default,employment_status,housing
48,7,30050.28,552,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
53,19,32117.88,529,0,0.0,0.0,0,0.0,0,employed,villa
35,11,5000.0,510,0,0.0,0.0,0,0.0,0,employed,villa
75,10,27339.4,536,0,0.0,0.0,0,0.0,0,retired,hyresrätt
60,33,52686.9,584,0,0.0,0.0,0,0.0,0,employed,villa
72,18,19376.11,607,0,0.0,0.0,0,0.0,0,retired,hyresrätt
25,7,34425.47,596,0,0.0,0.0,0,0.0,0,employed,hyresrätt
77,3,17156.91,580,0,0.0,0.0,0,0.0,0,retired,hyresrätt
33,5,20429.95,552,0,0.0,0.0,0,0.0,0,employed,hyresrätt
50,23,54280.59,537,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
50,29,47407.53,551,0,0.0,0.0,0,0.0,0,employed,hyresrätt
77,9,24588.4,553,0,0.0,0.0,0,0.0,0,retired,hyresrätt
38,20,32433.13,516,0,0.0,0.0,0,0.0,0,employed,hyresrätt
35,3,39649.93,572,1,6957.93,0.175,1,0.217,0,employed,villa
42,10,25646.47,585,1,1796.65,0.07,1,0.1505,1,employed,bostadsrätt
44,8,15950.27,565,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
31,5,38089.48,580,0,0.0,0.0,0,0.0,0,employed,villa
30,11,46871.3,495,1,4446.96,0.095,1,0.1892,1,employed,bostadsrätt
34,12,47102.29,624,0,0.0,0.0,0,0.0,0,employed,hyresrätt
52,27,50502.85,520,1,11999.76,0.238,1,0.1873,0,employed,villa
43,6,21357.31,541,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
46,27,40694.82,599,1,11496.79,0.283,1,0.1741,1,employed,bostadsrätt
70,17,27917.43,573,0,0.0,0.0,0,0.0,0,retired,villa
35,11,38953.35,513,0,0.0,0.0,0,0.0,0,employed,hyresrätt
84,28,25701.76,519,0,0.0,0.0,0,0.0,0,retired,hyresrätt
72,27,31970.99,579,0,0.0,0.0,0,0.0,0,retired,villa
30,7,5000.0,555,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
40,11,53941.95,531,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
31,9,43959.88,582,0,0.0,0.0,0,0.0,0,employed,inneboende
37,18,22188.52,494,1,13529.9,0.61,1,0.4371,1,employed,villa
44,10,45677.58,594,0,0.0,0.0,0,0.0,0,employed,villa
27,5,34632.34,521,0,0.0,0.0,0,0.0,0,employed,hyresrätt
19,0,16932.11,543,0,0.0,0.0,0,0.0,0,student,inneboende
50,11,30779.02,554,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
69,31,34514.96,619,1,1591.57,0.046,0,0.0691,0,retired,bostadsrätt
40,14,30402.12,568,1,10650.17,0.35,0,0.1625,0,employed,hyresrätt
80,8,33432.96,534,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
44,14,53580.94,592,0,0.0,0.0,0,0.0,0,employed,hyresrätt
83,33,23951.01,651,0,0.0,0.0,0,0.0,0,retired,villa
35,2,38230.16,587,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
57,2,48309.57,563,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
73,16,22000.37,520,0,0.0,0.0,0,0.0,0,retired,hyresrätt
22,3,7375.02,509,0,0.0,0.0,0,0.0,0,student,hyresrätt
85,12,26513.1,582,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
44,22,21503.47,521,0,0.0,0.0,0,0.0,0,employed,villa
54,31,42653.19,579,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
63,21,30931.46,621,0,0.0,0.0,0,0.0,0,employed,hyresrätt
64,15,50265.67,581,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
19,0,13875.62,494,0,0.0,0.0,0,0.0,0,student,hyresrätt
81,33,21143.48,650,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
63,36,20716.5,635,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
90,18,28660.25,580,0,0.0,0.0,0,0.0,0,retired,hyresrätt
52,18,25872.8,609,1,4944.54,0.191,2,0.2616,1,employed,hyresrätt
62,30,39557.63,565,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
50,22,12216.64,578,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
82,5,21468.83,529,0,0.0,0.0,0,0.0,0,retired,hyresrätt
78,27,22949.32,506,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
84,37,14250.22,663,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
54,27,35754.21,515,0,0.0,0.0,0,0.0,0,employed,hyresrätt
75,19,27095.14,571,0,0.0,0.0,0,0.0,0,retired,hyresrätt
44,14,26988.95,567,0,0.0,0.0,0,0.0,0,employed,hyresrätt
51,8,42401.87,585,0,0.0,0.0,0,0.0,0,employed,villa
73,27,12886.12,549,0,0.0,0.0,0,0.0,0,retired,hyresrätt
23,1,58559.77,570,0,0.0,0.0,0,0.0,0,employed,villa
69,14,30307.97,564,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
19,0,13074.01,556,0,0.0,0.0,0,0.0,0,student,inneboende
60,13,23337.96,552,0,0.0,0.0,0,0.0,0,employed,inneboende
52,12,35671.61,559,0,0.0,0.0,0,0.0,0,employed,hyresrätt
52,2,42123.9,508,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
54,26,35526.57,651,0,0.0,0.0,0,0.0,0,employed,hyresrätt
53,15,34172.46,584,1,11394.12,0.333,1,0.2416,0,employed,hyresrätt
47,28,43922.92,586,1,9531.91,0.217,1,0.1528,0,employed,villa
50,5,58177.88,551,1,26488.84,0.455,2,0.5147,0,employed,hyresrätt
59,27,41739.63,535,0,0.0,0.0,0,0.0,0,employed,villa
73,7,25904.54,585,0,0.0,0.0,0,0.0,0,retired,villa
58,22,47459.23,571,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
64,20,53012.24,605,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
79,18,24044.92,502,0,0.0,0.0,0,0.0,0,retired,villa
90,26,22979.41,622,0,0.0,0.0,0,0.0,0,retired,hyresrätt
25,6,37566.72,596,1,17069.51,0.454,0,0.2175,1,employed,bostadsrätt
70,12,22787.09,548,1,6449.54,0.283,1,0.3052,0,retired,hyresrätt
34,14,49508.95,593,1,25540.03,0.516,1,0.3379,1,employed,hyresrätt
32,2,41500.67,590,1,17181.96,0.414,1,0.3339,0,employed,hyresrätt
75,12,17987.25,494,0,0.0,0.0,0,0.0,0,retired,hyresrätt
23,1,33240.02,620,1,16915.31,0.509,0,0.2493,1,employed,hyresrätt
79,39,20746.8,585,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
74,4,23747.3,519,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
90,16,22582.11,510,0,0.0,0.0,0,0.0,0,retired,villa
66,17,25625.85,596,0,0.0,0.0,0,0.0,0,retired,villa
81,32,15248.88,566,0,0.0,0.0,0,0.0,0,retired,villa
26,4,29271.95,571,0,0.0,0.0,0,0.0,0,employed,villa
82,39,17546.71,565,0,0.0,0.0,0,0.0,0,retired,villa
29,8,43606.13,526,1,12799.68,0.294,3,0.5604,1,employed,hyresrätt
40,16,24045.81,575,0,0.0,0.0,0,0.0,0,employed,hyresrätt
27,7,45695.01,559,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
47,4,25014.18,548,0,0.0,0.0,0,0.0,0,employed,hyresrätt
72,18,14352.13,643,1,6354.69,0.443,2,0.4566,0,retired,villa
37,11,40477.13,600,1,7478.58,0.185,0,0.11,0,employed,bostadsrätt
78,8,28289.4,591,0,0.0,0.0,0,0.0,0,retired,villa
62,4,40990.65,670,0,0.0,0.0,0,0.0,0,employed,hyresrätt
63,5,40798.68,577,1,6917.46,0.17,0,0.1243,0,employed,villa
86,32,29970.41,574,0,0.0,0.0,0,0.0,0,retired,hyresrätt
49,21,46815.69,549,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
43,7,30830.12,537,1,19329.68,0.627,0,0.332,1,employed,villa
90,30,26291.54,483,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
58,28,38686.25,605,1,5304.63,0.137,0,0.0712,0,employed,bostadsrätt
62,33,25944.47,516,0,0.0,0.0,0,0.0,0,employed,hyresrätt
39,20,28187.9,597,1,6612.43,0.235,0,0.1059,0,employed,villa
33,14,53770.97,576,1,822.64,0.015,1,0.1268,0,employed,bostadsrätt
30,2,35090.18,560,0,0.0,0.0,0,0.0,0,employed,villa
34,13,23634.83,551,1,4091.68,0.173,0,0.1155,0,employed,bostadsrätt
32,5,50244.55,625,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
72,16,13553.87,595,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
22,3,13624.07,538,0,0.0,0.0,0,0.0,0,student,hyresrätt
63,24,51226.79,545,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
87,17,19951.77,589,0,0.0,0.0,0,0.0,0,retired,hyresrätt
73,40,23843.96,530,0,0.0,0.0,0,0.0,0,retired,villa
47,5,19303.09,482,0,0.0,0.0,0,0.0,0,employed,hyresrätt
22,0,7848.46,552,0,0.0,0.0,0,0.0,0,student,hyresrätt
78,1,20174.58,591,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
18,0,16925.79,523,0,0.0,0.0,0,0.0,0,student,bostadsrätt
67,33,25849.83,583,1,3899.83,0.151,0,0.0708,0,retired,bostadsrätt
66,16,31686.53,544,0,0.0,0.0,0,0.0,0,retired,inneboende
32,6,30470.51,583,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
72,26,19638.17,601,0,0.0,0.0,0,0.0,0,retired,inneboende
30,5,30057.28,543,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
34,9,30598.88,515,0,0.0,0.0,0,0.0,0,employed,hyresrätt
77,2,26141.95,490,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
89,6,10605.8,575,0,0.0,0.0,0,0.0,0,retired,hyresrätt
37,18,38662.02,522,0,0.0,0.0,0,0.0,0,employed,inneboende
85,18,17019.65,565,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
84,6,23380.87,579,0,0.0,0.0,0,0.0,0,retired,hyresrätt
74,15,21799.18,532,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
28,3,26837.54,543,1,5352.92,0.199,2,0.3669,1,employed,hyresrätt
39,6,36467.02,599,1,12580.49,0.345,1,0.2744,0,employed,hyresrätt
67,12,30384.51,525,0,0.0,0.0,0,0.0,0,retired,hyresrätt
90,29,26632.67,528,0,0.0,0.0,0,0.0,0,retired,villa
77,4,22465.46,537,0,0.0,0.0,0,0.0,0,retired,hyresrätt
48,9,42654.56,617,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
35,8,37362.15,625,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
88,22,21489.55,552,0,0.0,0.0,0,0.0,0,retired,villa
38,18,29576.63,532,0,0.0,0.0,0,0.0,0,employed,villa
42,23,48179.03,621,0,0.0,0.0,0,0.0,0,employed,villa
88,12,11709.0,476,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
59,22,34196.04,576,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
37,0,30462.89,549,0,0.0,0.0,0,0.0,0,employed,villa
18,0,10099.1,586,0,0.0,0.0,0,0.0,0,student,hyresrätt
49,19,62447.67,643,0,0.0,0.0,0,0.0,0,employed,hyresrätt
89,6,26569.03,513,0,0.0,0.0,0,0.0,0,retired,villa
49,2,26267.16,555,0,0.0,0.0,0,0.0,0,employed,hyresrätt
69,27,26049.84,540,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
36,3,34336.86,544,1,13087.68,0.381,3,0.6281,1,employed,hyresrätt
74,19,22880.64,580,0,0.0,0.0,0,0.0,0,retired,hyresrätt
74,4,26768.81,536,0,0.0,0.0,0,0.0,0,retired,inneboende
62,30,55369.28,596,1,8248.84,0.149,0,0.0722,0,employed,hyresrätt
74,31,24171.94,602,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
60,23,56774.3,646,1,10307.37,0.182,0,0.0788,0,employed,hyresrätt
45,23,27408.87,573,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
71,17,29400.83,564,0,0.0,0.0,0,0.0,0,retired,villa
78,7,35970.69,515,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
79,6,26217.57,614,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
33,3,67257.59,601,1,31108.42,0.463,2,0.4965,1,employed,bostadsrätt
67,8,25070.94,556,0,0.0,0.0,0,0.0,0,retired,hyresrätt
18,0,15672.38,542,0,0.0,0.0,0,0.0,0,student,hyresrätt
59,13,62861.79,599,0,0.0,0.0,0,0.0,0,employed,villa
59,8,21832.92,579,0,0.0,0.0,0,0.0,0,employed,villa
44,15,20347.0,587,0,0.0,0.0,0,0.0,0,employed,hyresrätt
90,6,31083.03,619,0,0.0,0.0,0,0.0,0,retired,villa
82,25,33102.5,577,0,0.0,0.0,0,0.0,0,retired,villa
20,1,13371.19,607,0,0.0,0.0,0,0.0,0,student,inneboende
33,10,47164.59,612,0,0.0,0.0,0,0.0,0,employed,villa
33,8,46320.48,565,1,25744.64,0.556,1,0.4065,1,employed,inneboende
83,37,22037.94,499,0,0.0,0.0,0,0.0,0,retired,hyresrätt
55,16,52545.82,581,1,25662.72,0.488,1,0.32,1,employed,hyresrätt
71,12,25801.31,616,0,0.0,0.0,0,0.0,0,retired,inneboende
77,24,26324.26,530,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
74,27,25760.01,566,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
24,3,34479.16,562,0,0.0,0.0,0,0.0,0,employed,hyresrätt
28,6,26264.73,588,0,0.0,0.0,0,0.0,0,employed,hyresrätt
46,13,33167.61,545,0,0.0,0.0,0,0.0,0,employed,inneboende
42,7,39519.11,527,0,0.0,0.0,0,0.0,0,employed,hyresrätt
72,12,33151.52,583,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
29,10,14377.65,514,0,0.0,0.0,0,0.0,0,employed,hyresrätt
45,18,37365.28,493,0,0.0,0.0,0,0.0,0,employed,inneboende
35,1,40342.98,632,1,2140.21,0.053,0,0.0896,0,employed,hyresrätt
31,13,46570.45,608,0,0.0,0.0,0,0.0,0,employed,villa
30,9,59521.61,654,1,28475.8,0.478,1,0.3037,0,employed,hyresrätt
32,0,42227.84,595,1,24409.94,0.578,0,0.3023,0,employed,villa
59,29,29085.25,594,0,0.0,0.0,0,0.0,0,employed,hyresrätt
47,17,18183.05,566,0,0.0,0.0,0,0.0,0,employed,villa
49,29,48244.13,575,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
52,17,29570.95,580,0,0.0,0.0,0,0.0,0,employed,hyresrätt
72,21,21802.49,534,0,0.0,0.0,0,0.0,0,retired,hyresrätt
80,12,22778.51,509,0,0.0,0.0,0,0.0,0,retired,villa
56,12,21471.1,537,1,979.25,0.046,1,0.153,1,employed,bostadsrätt
64,25,46646.71,630,1,21569.68,0.462,1,0.2445,0,employed,hyresrätt
71,33,22660.59,515,0,0.0,0.0,0,0.0,0,retired,hyresrätt
68,36,34856.72,527,1,11634.56,0.334,1,0.1954,0,retired,villa
27,7,14843.45,566,1,3724.66,0.251,0,0.1479,0,employed,bostadsrätt
89,25,27122.96,546,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
30,6,24637.83,569,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
48,10,46281.67,609,0,0.0,0.0,0,0.0,0,employed,hyresrätt
65,31,23329.93,582,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
47,9,7625.3,512,0,0.0,0.0,0,0.0,0,employed,hyresrätt
35,4,36390.02,609,1,11496.61,0.316,3,0.5413,1,employed,villa
85,35,26258.91,598,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
23,3,41775.71,562,1,15310.34,0.366,1,0.3181,0,employed,bostadsrätt
35,6,41755.2,562,1,19776.84,0.474,0,0.2417,1,employed,hyresrätt
90,35,15718.51,575,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
71,39,32610.08,563,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
24,2,39795.33,494,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
73,21,27361.61,590,0,0.0,0.0,0,0.0,0,retired,villa
88,19,17426.02,579,0,0.0,0.0,0,0.0,0,retired,hyresrätt
25,5,48358.0,476,0,0.0,0.0,0,0.0,0,employed,villa
48,29,41030.34,597,0,0.0,0.0,0,0.0,0,employed,inneboende
52,19,53138.9,650,1,24757.53,0.466,1,0.259,0,employed,inneboende
27,7,35500.9,513,0,0.0,0.0,0,0.0,0,employed,hyresrätt
32,8,22671.71,546,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
30,11,45724.64,562,0,0.0,0.0,0,0.0,0,employed,villa
31,5,41516.55,629,0,0.0,0.0,0,0.0,0,employed,villa
47,11,45963.18,614,1,3399.48,0.074,1,0.1398,0,employed,hyresrätt
51,14,24826.58,519,0,0.0,0.0,0,0.0,0,employed,villa
35,17,61489.55,599,0,0.0,0.0,0,0.0,0,employed,villa
39,13,48526.03,665,1,9836.19,0.203,0,0.0951,0,employed,villa
32,2,36544.04,531,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
76,1,16730.72,540,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
33,8,52925.84,594,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
84,33,21306.17,538,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
57,19,67136.38,662,0,0.0,0.0,0,0.0,0,employed,villa
76,22,21453.62,537,0,0.0,0.0,0,0.0,0,retired,hyresrätt
64,32,60646.06,538,0,0.0,0.0,0,0.0,0,employed,hyresrätt
37,10,37786.31,541,0,0.0,0.0,0,0.0,0,employed,villa
61,37,58968.96,621,1,18518.31,0.314,1,0.1504,0,employed,hyresrätt
38,13,31181.58,527,0,0.0,0.0,0,0.0,0,employed,hyresrätt
26,6,40226.04,574,1,21554.43,0.536,0,0.2666,0,employed,villa
36,14,49656.99,597,1,0.0,0.0,0,0.0677,0,employed,villa
38,13,47944.93,524,0,0.0,0.0,0,0.0,0,employed,villa
27,0,53209.14,546,0,0.0,0.0,0,0.0,0,employed,hyresrätt
19,0,6770.1,545,0,0.0,0.0,0,0.0,0,student,bostadsrätt
86,5,20613.36,574,0,0.0,0.0,0,0.0,0,retired,hyresrätt
55,19,54980.66,560,0,0.0,0.0,0,0.0,0,employed,hyresrätt
47,4,31536.93,560,0,0.0,0.0,0,0.0,0,employed,hyresrätt
85,20,21467.47,544,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
34,5,37370.08,588,1,7786.98,0.208,1,0.2176,0,employed,bostadsrätt
47,0,42470.49,581,1,3007.61,0.071,0,0.1073,0,employed,hyresrätt
79,5,23377.04,533,0,0.0,0.0,0,0.0,0,retired,villa
64,20,30540.6,582,0,0.0,0.0,0,0.0,0,employed,inneboende
47,2,36871.68,540,0,0.0,0.0,0,0.0,0,employed,hyresrätt
36,16,41739.19,587,0,0.0,0.0,0,0.0,0,employed,villa
20,2,7913.81,552,0,0.0,0.0,0,0.0,0,student,bostadsrätt
24,4,58872.83,670,1,5568.98,0.095,2,0.2371,0,employed,bostadsrätt
29,2,52119.47,555,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
75,32,20075.48,556,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
64,26,30842.25,540,0,0.0,0.0,0,0.0,0,employed,hyresrätt
49,12,30111.72,516,1,13485.84,0.448,0,0.2296,0,employed,bostadsrätt
75,0,12334.29,518,0,0.0,0.0,0,0.0,0,retired,hyresrätt
29,6,27881.37,579,0,0.0,0.0,0,0.0,0,employed,hyresrätt
33,12,41366.32,596,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
46,0,44331.38,573,0,0.0,0.0,0,0.0,0,employed,hyresrätt
84,2,23873.97,534,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
62,15,27973.55,538,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
80,20,18810.83,516,0,0.0,0.0,0,0.0,0,retired,hyresrätt
36,9,33441.94,536,0,0.0,0.0,0,0.0,0,employed,villa
79,17,16374.03,497,0,0.0,0.0,0,0.0,0,retired,hyresrätt
23,1,55932.64,626,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
34,1,39890.49,632,0,0.0,0.0,0,0.0,0,employed,hyresrätt
56,1,33714.39,476,0,0.0,0.0,0,0.0,0,employed,hyresrätt
21,0,17274.16,551,0,0.0,0.0,0,0.0,0,student,inneboende
80,28,26136.84,575,0,0.0,0.0,0,0.0,0,retired,villa
81,32,25266.66,574,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
57,17,50823.78,553,0,0.0,0.0,0,0.0,0,employed,hyresrätt
40,1,24746.24,587,1,5449.55,0.22,0,0.1459,1,employed,bostadsrätt
25,3,54055.64,587,0,0.0,0.0,0,0.0,0,employed,hyresrätt
63,40,39892.57,623,0,0.0,0.0,0,0.0,0,employed,villa
57,9,39423.85,533,0,0.0,0.0,0,0.0,0,employed,hyresrätt
73,20,19887.65,499,0,0.0,0.0,0,0.0,0,retired,hyresrätt
61,22,25265.8,577,0,0.0,0.0,0,0.0,0,employed,hyresrätt
27,3,19999.94,505,0,0.0,0.0,0,0.0,0,employed,hyresrätt
26,3,30846.68,595,1,0.0,0.0,2,0.2317,1,employed,villa
75,19,17141.22,466,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
29,5,28464.66,533,0,0.0,0.0,0,0.0,0,employed,hyresrätt
86,29,12737.61,529,0,0.0,0.0,0,0.0,0,retired,hyresrätt
25,4,29091.22,538,0,0.0,0.0,0,0.0,0,employed,hyresrätt
71,2,30088.47,562,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
89,0,12962.2,552,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
50,13,38453.29,590,1,10622.11,0.276,1,0.2194,0,employed,hyresrätt
22,4,10944.11,567,0,0.0,0.0,0,0.0,0,student,inneboende
81,1,34031.61,547,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
31,0,64065.55,662,0,0.0,0.0,0,0.0,0,employed,inneboende
56,26,20501.11,613,1,12410.94,0.605,1,0.3244,0,employed,bostadsrätt
89,18,15815.41,537,0,0.0,0.0,0,0.0,0,retired,hyresrätt
72,9,22055.93,544,0,0.0,0.0,0,0.0,0,retired,hyresrätt
21,0,11544.97,522,0,0.0,0.0,0,0.0,0,student,inneboende
77,27,16685.08,570,0,0.0,0.0,0,0.0,0,retired,hyresrätt
29,6,42485.36,525,0,0.0,0.0,0,0.0,0,employed,hyresrätt
72,26,23626.38,529,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
63,11,52512.59,488,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
39,11,52732.2,559,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
48,26,35057.54,612,1,1016.54,0.029,0,0.0559,0,employed,bostadsrätt
26,2,38830.47,552,1,14753.27,0.38,1,0.336,0,employed,hyresrätt
90,16,30746.09,556,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
35,2,21929.29,556,0,0.0,0.0,0,0.0,0,employed,villa
40,14,57661.23,540,0,0.0,0.0,0,0.0,0,employed,hyresrätt
54,1,48944.65,567,0,0.0,0.0,0,0.0,0,employed,hyresrätt
67,10,18904.22,583,0,0.0,0.0,0,0.0,0,retired,inneboende
54,26,55655.11,598,1,29784.14,0.535,0,0.1859,0,employed,hyresrätt
54,0,32435.59,591,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
60,40,17942.39,615,1,5249.7,0.293,0,0.0809,0,employed,hyresrätt
80,16,22759.48,580,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
46,11,24657.28,524,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
78,21,24150.18,544,0,0.0,0.0,0,0.0,0,retired,villa
75,26,11755.02,628,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
88,18,16451.6,563,0,0.0,0.0,0,0.0,0,retired,hyresrätt
84,36,13804.93,566,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
76,39,22197.31,533,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
36,3,46598.71,561,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
74,28,19022.55,587,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
71,12,14834.32,546,1,8740.38,0.589,2,0.641,1,retired,villa
39,21,21933.4,535,1,4409.24,0.201,1,0.185,0,employed,hyresrätt
67,10,15255.38,533,0,0.0,0.0,0,0.0,0,retired,hyresrätt
36,5,23169.22,595,0,0.0,0.0,0,0.0,0,employed,villa
56,27,35842.72,598,1,18526.78,0.517,0,0.1762,1,employed,bostadsrätt
76,32,22901.38,585,0,0.0,0.0,0,0.0,0,retired,hyresrätt
31,1,31238.0,569,0,0.0,0.0,0,0.0,0,employed,villa
42,13,40161.14,519,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
76,14,19250.76,561,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
51,20,53730.96,624,0,0.0,0.0,0,0.0,0,employed,villa
88,22,23483.65,548,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
18,0,8589.54,572,0,0.0,0.0,0,0.0,0,student,hyresrätt
70,40,23947.8,591,0,0.0,0.0,0,0.0,0,retired,hyresrätt
77,38,29578.23,606,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
85,26,18590.11,559,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
29,8,26334.75,587,1,12679.93,0.481,2,0.4929,1,employed,bostadsrätt
89,36,28227.27,512,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
46,5,45697.48,567,1,13486.24,0.295,1,0.269,0,employed,hyresrätt
43,18,44240.4,601,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
43,20,27395.42,572,0,0.0,0.0,0,0.0,0,employed,hyresrätt
64,5,48989.52,612,0,0.0,0.0,0,0.0,0,employed,villa
66,36,20856.73,558,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
52,24,55645.92,563,1,4280.25,0.077,1,0.126,0,employed,bostadsrätt
23,2,46353.39,499,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
90,19,23241.98,545,0,0.0,0.0,0,0.0,0,retired,hyresrätt
34,8,33651.08,578,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
24,6,33442.47,587,0,0.0,0.0,0,0.0,0,employed,hyresrätt
61,39,41918.52,527,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
48,25,37552.28,618,1,5623.1,0.15,0,0.0752,0,employed,hyresrätt
62,26,26254.13,524,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
81,4,24708.25,543,0,0.0,0.0,0,0.0,0,retired,hyresrätt
25,7,46588.28,545,0,0.0,0.0,0,0.0,0,employed,hyresrätt
38,2,43434.84,579,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
55,6,41266.45,566,1,0.0,0.0,1,0.1436,0,employed,bostadsrätt
75,2,14597.94,566,0,0.0,0.0,0,0.0,0,retired,hyresrätt
61,38,32572.97,649,1,12674.88,0.389,0,0.0974,0,employed,bostadsrätt
45,13,42207.91,583,0,0.0,0.0,0,0.0,0,employed,villa
62,9,70462.07,565,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
89,3,18572.24,561,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
53,14,36539.1,641,1,13561.31,0.371,1,0.236,0,employed,hyresrätt
82,29,24050.55,589,0,0.0,0.0,0,0.0,0,retired,hyresrätt
74,40,16262.0,601,0,0.0,0.0,0,0.0,0,retired,hyresrätt
39,12,52824.33,512,0,0.0,0.0,0,0.0,0,employed,inneboende
